review_id,order_id,customer_id,rating,review_text
RV02403,O04472,C01344,5,Everything was perfect and arrived on time.
RV02404,O09003,C01619,3,Food was okay but delivery took some time.
RV02405,O01974,C01615,4,Really good experience overall.
RV02406,O08012,C00734,1,Very late delivery and the food was cold.
RV02407,O03619,C00583,5,Everything was perfect and arrived on time.
RV02408,O03122,C00679,4,"Good service, just a minor delay."
RV02409,O04014,C01335,3,Food was decent but could have been better.
RV02410,O03402,C00911,4,Food was tasty and delivery was smooth.
RV02411,O07743,C01677,5,Everything was perfect and arrived on time.
RV02412,O01596,C01787,5,"Loved the food, would definitely order again."
RV02413,O03097,C00576,1,"Terrible experience, food arrived very late."
RV02414,O03066,C00143,5,"Loved the food, would definitely order again."
RV02415,O08874,C00166,4,"Good service, just a minor delay."
RV02416,O01620,C00008,5,Food was excellent and delivery was very quick.
RV02417,O01049,C01727,2,Food was cold when it arrived.
RV02418,O07102,C01072,3,The order was fine overall.
RV02419,O02015,C00812,1,Food was disappointing and delivery was extremely slow.
RV02420,O01699,C01249,3,The order was fine overall.
RV02421,O00629,C00802,4,Really good experience overall.
RV02422,O03847,C00201,2,Delivery was late and the food was not very good.
RV02423,O07168,C01058,4,"Good service, just a minor delay."
RV02424,O09567,C01996,5,Amazing food and great delivery experience.
RV02425,O05088,C00692,1,Food was disappointing and delivery was extremely slow.
RV02426,O07979,C01266,3,The order was fine overall.
RV02427,O00050,C01448,2,Delivery was late and the food was not very good.
RV02428,O04701,C00086,2,Food was cold when it arrived.
RV02429,O00381,C00927,3,Food was okay but delivery took some time.
RV02430,O07655,C01170,4,"Good service, just a minor delay."
RV02431,O07782,C00841,4,"Good service, just a minor delay."
RV02432,O08852,C01194,2,Food was cold when it arrived.
RV02433,O08793,C00575,5,"Loved the food, would definitely order again."
RV02434,O06736,C00778,3,Food was decent but could have been better.
RV02435,O01302,C01485,5,Amazing food and great delivery experience.
RV02436,O04651,C01688,4,Good food and the delivery was on time.
RV02437,O01921,C01252,5,Amazing food and great delivery experience.
RV02438,O05943,C00833,4,Good food and the delivery was on time.
RV02439,O05138,C00776,4,"Good service, just a minor delay."
RV02440,O08884,C01904,5,Food was excellent and delivery was very quick.
RV02441,O01960,C01287,2,Food was cold when it arrived.
RV02442,O02880,C01305,4,Food was tasty and delivery was smooth.
RV02443,O05293,C00254,4,Food was tasty and delivery was smooth.
RV02444,O09790,C01747,4,Food was tasty and delivery was smooth.
RV02445,O05667,C01748,5,Amazing food and great delivery experience.
RV02446,O01231,C00086,5,Amazing food and great delivery experience.
RV02447,O04434,C00465,3,The order was fine overall.
RV02448,O02234,C01433,4,Food was tasty and delivery was smooth.
RV02449,O07209,C01829,4,"Good service, just a minor delay."
RV02450,O08914,C01733,4,Food was tasty and delivery was smooth.
RV02451,O01519,C00675,4,Good food and the delivery was on time.
RV02452,O07516,C01659,1,Very late delivery and the food was cold.
RV02453,O05961,C01487,4,"Good service, just a minor delay."
RV02454,O00971,C00142,4,Really good experience overall.
RV02455,O00561,C01477,5,"Loved the food, would definitely order again."
RV02456,O01530,C00350,4,Food was tasty and delivery was smooth.
RV02457,O08337,C00205,3,Food was okay but delivery took some time.
RV02458,O09532,C01642,4,Food was tasty and delivery was smooth.
RV02459,O05418,C01819,4,Really good experience overall.
RV02460,O02846,C00718,4,Really good experience overall.
RV02461,O08127,C01664,4,Really good experience overall.
RV02462,O04918,C01013,3,The order was fine overall.
RV02463,O06839,C01327,5,Everything was perfect and arrived on time.
RV02464,O00512,C01558,5,Food was excellent and delivery was very quick.
RV02465,O09043,C01105,4,Really good experience overall.
RV02466,O07060,C00110,4,Food was tasty and delivery was smooth.
RV02467,O01191,C01740,4,Really good experience overall.
RV02468,O09236,C01959,4,Food was tasty and delivery was smooth.
RV02469,O04645,C01076,2,Food was cold when it arrived.
RV02470,O08450,C01561,1,Very late delivery and the food was cold.
RV02471,O01752,C00495,5,Everything was perfect and arrived on time.
RV02472,O03832,C00344,3,Food was decent but could have been better.
RV02473,O05475,C01598,4,"Good service, just a minor delay."
RV02474,O00068,C01518,4,Good food and the delivery was on time.
RV02475,O05750,C00111,4,"Good service, just a minor delay."
RV02476,O05793,C00589,2,Not happy with the delivery experience.
RV02477,O08721,C01533,1,"Very poor service, would not order again."
RV02478,O07986,C00206,3,The order was fine overall.
RV02479,O06875,C01738,4,"Good service, just a minor delay."
RV02480,O08020,C00124,4,Really good experience overall.
RV02481,O07183,C00202,5,Everything was perfect and arrived on time.
RV02482,O08121,C01453,3,Food was decent but could have been better.
RV02483,O03981,C01726,5,Food was excellent and delivery was very quick.
RV02484,O05449,C01558,4,"Good service, just a minor delay."
RV02485,O08774,C01723,1,"Terrible experience, food arrived very late."
RV02486,O00145,C01072,2,Food was cold when it arrived.
RV02487,O06298,C01802,3,Food was decent but could have been better.
RV02488,O01156,C00483,3,"Average experience, nothing special."
RV02489,O00852,C00684,5,Everything was perfect and arrived on time.
RV02490,O06594,C01204,5,"Loved the food, would definitely order again."
RV02491,O02819,C00837,4,Good food and the delivery was on time.
RV02492,O02430,C01369,3,Food was okay but delivery took some time.
RV02493,O02928,C01086,5,Everything was perfect and arrived on time.
RV02494,O02040,C01545,4,"Good service, just a minor delay."
RV02495,O05806,C01750,4,Really good experience overall.
RV02496,O03960,C00214,4,Good food and the delivery was on time.
RV02497,O07926,C00964,4,Really good experience overall.
RV02498,O05530,C01671,5,Everything was perfect and arrived on time.
RV02499,O02607,C00468,2,The order was delayed and disappointing.
RV02500,O07762,C00534,4,Good food and the delivery was on time.
RV02501,O09433,C01264,2,Food was cold when it arrived.
RV02502,O03848,C00239,2,Food was cold when it arrived.
RV02503,O08574,C00855,4,"Good service, just a minor delay."
RV02504,O06100,C01076,3,Food was okay but delivery took some time.
RV02505,O02680,C00543,5,Everything was perfect and arrived on time.
RV02506,O03965,C01091,2,Delivery was late and the food was not very good.
RV02507,O00456,C00703,5,Everything was perfect and arrived on time.
RV02508,O04676,C00713,5,Everything was perfect and arrived on time.
RV02509,O03653,C00711,5,Everything was perfect and arrived on time.
RV02510,O07200,C00244,4,Really good experience overall.
RV02511,O05868,C00755,4,"Good service, just a minor delay."
RV02512,O00848,C01041,5,Everything was perfect and arrived on time.
RV02513,O09736,C01585,2,Food was cold when it arrived.
RV02514,O02409,C01286,4,"Good service, just a minor delay."
RV02515,O03833,C01207,5,Food was excellent and delivery was very quick.
RV02516,O05007,C00298,4,"Good service, just a minor delay."
RV02517,O08687,C00608,3,The order was fine overall.
RV02518,O05206,C00443,3,Food was decent but could have been better.
RV02519,O08036,C00658,5,Everything was perfect and arrived on time.
RV02520,O00209,C00235,1,Food was disappointing and delivery was extremely slow.
RV02521,O02070,C00606,4,Good food and the delivery was on time.
RV02522,O03342,C01074,3,"Average experience, nothing special."
RV02523,O04895,C00717,3,The order was fine overall.
RV02524,O05635,C01874,3,The order was fine overall.
RV02525,O00012,C01315,5,Amazing food and great delivery experience.
RV02526,O02476,C01398,5,Food was excellent and delivery was very quick.
RV02527,O03651,C00339,5,Food was excellent and delivery was very quick.
RV02528,O00599,C00209,4,Food was tasty and delivery was smooth.
RV02529,O00017,C00621,2,Food was cold when it arrived.
RV02530,O09507,C01836,4,Really good experience overall.
RV02531,O09159,C00025,4,Food was tasty and delivery was smooth.
RV02532,O00968,C01419,4,"Good service, just a minor delay."
RV02533,O04635,C01566,1,Very late delivery and the food was cold.
RV02534,O09798,C01532,3,The order was fine overall.
RV02535,O00411,C01670,1,"Very poor service, would not order again."
RV02536,O08919,C01996,5,Food was excellent and delivery was very quick.
RV02537,O01560,C00614,5,Amazing food and great delivery experience.
RV02538,O01386,C01297,5,Amazing food and great delivery experience.
RV02539,O09166,C00215,3,The order was fine overall.
RV02540,O09363,C01778,3,The order was fine overall.
RV02541,O09106,C01384,4,Really good experience overall.
RV02542,O01869,C01201,3,The order was fine overall.
RV02543,O07059,C00657,2,The order was delayed and disappointing.
RV02544,O05624,C00117,2,The order was delayed and disappointing.
RV02545,O00649,C00979,4,Food was tasty and delivery was smooth.
RV02546,O09090,C00168,4,Really good experience overall.
RV02547,O03228,C00079,4,Really good experience overall.
RV02548,O05046,C00657,5,Food was excellent and delivery was very quick.
RV02549,O02116,C00450,5,Amazing food and great delivery experience.
RV02550,O01261,C01095,3,Food was decent but could have been better.
RV02551,O03658,C01443,2,Delivery was late and the food was not very good.
RV02552,O03311,C00983,5,Everything was perfect and arrived on time.
RV02553,O06491,C00685,4,Good food and the delivery was on time.
RV02554,O00273,C00246,4,Really good experience overall.
RV02555,O05103,C00475,4,Really good experience overall.
RV02556,O05837,C00933,3,The order was fine overall.
RV02557,O06510,C01157,4,Food was tasty and delivery was smooth.
RV02558,O00880,C00764,4,Good food and the delivery was on time.
RV02559,O09627,C00328,4,Really good experience overall.
RV02560,O08767,C01649,4,Food was tasty and delivery was smooth.
RV02561,O01660,C01413,1,"Very poor service, would not order again."
RV02562,O00670,C01089,3,Food was okay but delivery took some time.
RV02563,O09655,C00474,2,Food was cold when it arrived.
RV02564,O06082,C01538,5,"Loved the food, would definitely order again."
RV02565,O00723,C01310,4,"Good service, just a minor delay."
RV02566,O02831,C00692,4,"Good service, just a minor delay."
RV02567,O05209,C00399,4,Good food and the delivery was on time.
RV02568,O07259,C00820,2,Food was cold when it arrived.
RV02569,O02398,C00423,3,Food was okay but delivery took some time.
RV02570,O08111,C01428,3,"Average experience, nothing special."
RV02571,O09191,C00065,4,"Good service, just a minor delay."
RV02572,O08041,C00809,4,"Good service, just a minor delay."
RV02573,O08533,C01587,4,Food was tasty and delivery was smooth.
RV02574,O08876,C00428,5,Food was excellent and delivery was very quick.
RV02575,O00812,C01145,2,The order was delayed and disappointing.
RV02576,O07664,C01096,3,The order was fine overall.
RV02577,O02213,C00569,4,Food was tasty and delivery was smooth.
RV02578,O04522,C00705,4,Food was tasty and delivery was smooth.
RV02579,O09761,C01790,4,Food was tasty and delivery was smooth.
RV02580,O05079,C00372,4,Really good experience overall.
RV02581,O08553,C00980,4,Really good experience overall.
RV02582,O08792,C01320,5,Amazing food and great delivery experience.
RV02583,O00235,C01446,3,"Average experience, nothing special."
RV02584,O09050,C01307,4,Good food and the delivery was on time.
RV02585,O05142,C01638,5,Food was excellent and delivery was very quick.
RV02586,O07640,C01847,4,Good food and the delivery was on time.
RV02587,O04406,C00017,3,The order was fine overall.
RV02588,O05453,C00852,2,Not happy with the delivery experience.
RV02589,O01390,C01328,1,"Terrible experience, food arrived very late."
RV02590,O09702,C01951,5,Amazing food and great delivery experience.
RV02591,O06654,C01532,3,Food was decent but could have been better.
RV02592,O02221,C01370,4,Good food and the delivery was on time.
RV02593,O08287,C00871,4,Food was tasty and delivery was smooth.
RV02594,O05001,C00508,5,Everything was perfect and arrived on time.
RV02595,O04092,C01684,1,"Very poor service, would not order again."
RV02596,O05913,C01326,3,The order was fine overall.
RV02597,O02490,C01630,3,The order was fine overall.
RV02598,O02041,C00386,4,Really good experience overall.
RV02599,O08788,C00907,4,Really good experience overall.
RV02600,O06933,C00392,3,Food was decent but could have been better.
RV02601,O08839,C01662,2,Food was cold when it arrived.
RV02602,O04723,C00650,5,Food was excellent and delivery was very quick.
RV02603,O09807,C01107,4,Really good experience overall.
RV02604,O04400,C01113,2,Delivery was late and the food was not very good.
RV02605,O00615,C01383,4,Good food and the delivery was on time.
RV02606,O01105,C01019,5,"Loved the food, would definitely order again."
RV02607,O08099,C01182,3,Food was decent but could have been better.
RV02608,O01926,C01579,2,Delivery was late and the food was not very good.
